2641000,301,ENGLISH CORE,048,D1
2641000,302,HINDI CORE,036,D2
2641000,030,ECONOMICS,033,D2
2641000,054,BUSINESS STUDIES,043,D2
2641000,052,APP/COMMERCIAL ART,072,D1
2641000,500,WORK EXPERIENCE,---,A1
2641000,502,PHY & HEALTH EDUCA,---,A1
2641000,503,GENERAL STUDIES,---,A1
2641000,"",Result: PASS,"",""
2641001,301,ENGLISH CORE,048,D1
2641001,302,HINDI CORE,062,C2
2641001,064,HOME SCIENCE,060,C2
2641001,054,BUSINESS STUDIES,049,D1
2641001,052,APP/COMMERCIAL ART,088,B1
2641001,500,WORK EXPERIENCE,---,A1
2641001,502,PHY & HEALTH EDUCA,---,A1
2641001,503,GENERAL STUDIES,---,A1
2641001,Additional Subject
2641001,048,PHYSICAL EDUCATION,059,D1
2641001,"",Result: PASS,"",""
2641002,301,ENGLISH CORE,050,D1
2641002,104,PUNJABI,052,D1
2641002,028,POLITICAL SCIENCE,048,C1
2641002,039,SOCIOLOGY,058,B2
2641002,052,APP/COMMERCIAL ART,073,D1
2641002,500,WORK EXPERIENCE,---,D1
2641002,502,PHY & HEALTH EDUCA,---,D1
2641002,503,GENERAL STUDIES,---,D1
2641002,Additional Subject
2641002,048,PHYSICAL EDUCATION,075,B2
2641002,"",Result: PASS,"",""
2641003,301,ENGLISH CORE,052,C2
2641003,104,PUNJABI,058,C2
2641003,028,POLITICAL SCIENCE,045,C1
2641003,039,SOCIOLOGY,055,C1
2641003,052,APP/COMMERCIAL ART,079,C1
2641003,500,WORK EXPERIENCE,---,C1
2641003,502,PHY & HEALTH EDUCA,---,C1
2641003,503,GENERAL STUDIES,---,C1
2641003,Additional Subject
2641003,048,PHYSICAL EDUCATION,073,B2
2641003,"",Result: PASS,"",""
2641004,301,ENGLISH CORE,033,D2
2641004,030,ECONOMICS,008F,E
2641004,054,BUSINESS STUDIES,087,A2
2641004,055,ACCOUNTANCY,042,D2
2641004,048,PHYSICAL EDUCATION,050,D2
2641004,500,WORK EXPERIENCE,---,C2
2641004,502,PHY & HEALTH EDUCA,---,C2
2641004,503,GENERAL STUDIES,---,C2
2641004,"",Result: COMP,"",""
2641005,301,ENGLISH CORE,033,D2
2641005,048,PHYSICAL EDUCATION,053,D2
2641005,054,BUSINESS STUDIES,056,C2
2641005,055,ACCOUNTANCY,018FT,E
