9637000,322,SANSKRIT CORE,054,B2
9637000,002,HINDI ELECTIVE,069,A2
9637000,027,HISTORY,063,A2
9637000,028,POLITICAL SCIENCE,053,B2
9637000,029,GEOGRAPHY,074,B1
9637000,500,WORK EXPERIENCE,---,B1
9637000,502,PHY & HEALTH EDUCA,---,D1
9637000,503,GENERAL STUDIES,---,B1
9637000,Additional Subject
9637000,048,PHYSICAL EDUCATION,063,C2
9637000,"",Result: PASS,"",""
9637001,322,SANSKRIT CORE,060,B1
9637001,002,HINDI ELECTIVE,081,A1
9637001,027,HISTORY,054,B2
9637001,028,POLITICAL SCIENCE,054,B2
9637001,029,GEOGRAPHY,078,A2
9637001,500,WORK EXPERIENCE,---,A2
9637001,502,PHY & HEALTH EDUCA,---,A2
9637001,503,GENERAL STUDIES,---,A2
9637001,Additional Subject
9637001,048,PHYSICAL EDUCATION,051,D2
9637001,"",Result: PASS,"",""
9637002,322,SANSKRIT CORE,050,B2
9637002,002,HINDI ELECTIVE,050,C2
9637002,027,HISTORY,048,C1
9637002,028,POLITICAL SCIENCE,051,B2
9637002,029,GEOGRAPHY,065,B2
9637002,500,WORK EXPERIENCE,---,C1
9637002,502,PHY & HEALTH EDUCA,---,A1
9637002,503,GENERAL STUDIES,---,C1
9637002,Additional Subject
9637002,048,PHYSICAL EDUCATION,048,D2
9637002,"",Result: PASS,"",""
9637003,322,SANSKRIT CORE,ABA,""
9637003,002,HINDI ELECTIVE,ABA,""
9637003,027,HISTORY,045,C2
9637003,028,POLITICAL SCIENCE,ABA,""
9637003,029,GEOGRAPHY,027FT,E
9637003,500,WORK EXPERIENCE,---,C1
9637003,502,PHY & HEALTH EDUCA,---,B2
9637003,503,GENERAL STUDIES,---,C1
9637003,Additional Subject
9637003,048,PHYSICAL EDUCATION,028 FT,E
9637003,"",Result: FAIL,"",""
9637004,322,SANSKRIT CORE,056,B1
9637004,002,HINDI ELECTIVE,075,A2
9637004,027,HISTORY,063,A2
9637004,028,POLITICAL SCIENCE,066,B1
9637004,029,GEOGRAPHY,077,A2
9637004,500,WORK EXPERIENCE,---,A2
9637004,502,PHY & HEALTH EDUCA,---,B1
9637004,503,GENERAL STUDIES,---,A2
9637004,Additional Subject
9637004,048,PHYSICAL EDUCATION,063,C2
9637004,"",Result: PASS,"",""
9637005,322,SANSKRIT CORE,060,B1
9637005,002,HINDI ELECTIVE,061,B2
