9693001,301,ENGLISH CORE,046,D1
9693001,002,HINDI ELECTIVE,049,C2
9693001,027,HISTORY,044,C2
9693001,030,ECONOMICS,043,C2
9693001,064,HOME SCIENCE,061,C1
9693001,500,WORK EXPERIENCE,---,B2
9693001,502,PHY & HEALTH EDUCA,---,B1
9693001,503,GENERAL STUDIES,---,B1
9693001,Additional Subject
9693001,048,PHYSICAL EDUCATION,057,D1
9693001,"",Result: PASS,"",""
9693002,002,HINDI ELECTIVE,036,D2
9693002,027,HISTORY,036,D2
9693002,030,ECONOMICS,033,D2
9693002,048,PHYSICAL EDUCATION,059,D1
9693002,064,HOME SCIENCE,066,B2
9693002,500,WORK EXPERIENCE,---,B2
9693002,502,PHY & HEALTH EDUCA,---,B2
9693002,503,GENERAL STUDIES,---,B2
9693002,Additional Subject
9693002,301,ENGLISH CORE,014 F,E
9693002,"",Result: PASS,"",""
9693003,002,HINDI ELECTIVE,052,C1
9693003,027,HISTORY,042,C2
9693003,030,ECONOMICS,039,D1
9693003,048,PHYSICAL EDUCATION,051,D2
9693003,064,HOME SCIENCE,063,C1
9693003,500,WORK EXPERIENCE,---,B2
9693003,502,PHY & HEALTH EDUCA,---,C1
9693003,503,GENERAL STUDIES,---,C1
9693003,Additional Subject
9693003,301,ENGLISH CORE,009 F,E
9693003,"",Result: PASS,"",""
9693004,301,ENGLISH CORE,033,D2
9693004,002,HINDI ELECTIVE,035,D2
9693004,027,HISTORY,044,C2
9693004,030,ECONOMICS,039,D1
9693004,064,HOME SCIENCE,064,C1
9693004,500,WORK EXPERIENCE,---,B1
9693004,502,PHY & HEALTH EDUCA,---,C1
9693004,503,GENERAL STUDIES,---,C1
9693004,Additional Subject
9693004,048,PHYSICAL EDUCATION,046,D2
9693004,"",Result: PASS,"",""
9693005,301,ENGLISH CORE,061,C1
9693005,002,HINDI ELECTIVE,054,C1
9693005,027,HISTORY,041,D1
9693005,030,ECONOMICS,040,D1
9693005,064,HOME SCIENCE,051,D1
9693005,500,WORK EXPERIENCE,---,B2
9693005,502,PHY & HEALTH EDUCA,---,C1
9693005,503,GENERAL STUDIES,---,C1
9693005,Additional Subject
9693005,048,PHYSICAL EDUCATION,062,C2
9693005,"",Result: PASS,"",""
9693006,301,ENGLISH CORE,033,D2
9693006,002,HINDI ELECTIVE,042,D2
9693006,027,HISTORY,040,D1
9693006,048,PHYSICAL EDUCATION,047,D2
9693006,064,HOME SCIENCE,060,C2
9693006,500,WORK EXPERIENCE,---,B2
9693006,502,PHY & HEALTH EDUCA,---,C1
9693006,503,GENERAL STUDIES,---,C1
9693006,Additional Subject
9693006,030,ECONOMICS,019 F,E
9693006,"",Result: PASS,"",""
9693007,002,HINDI ELECTIVE,042,D2
9693007,027,HISTORY,036,D2
9693007,030,ECONOMICS,033,D2
9693007,048,PHYSICAL EDUCATION,045,D2
9693007,064,HOME SCIENCE,056,C2
9693007,500,WORK EXPERIENCE,---,B1
9693007,502,PHY & HEALTH EDUCA,---,B2
9693007,503,GENERAL STUDIES,---,B2
9693007,Additional Subject
9693007,301,ENGLISH CORE,016 F,E
9693007,"",Result: PASS,"",""
9693008,301,ENGLISH CORE,044,D1
9693008,002,HINDI ELECTIVE,067,B1
9693008,027,HISTORY,053,B2
9693008,030,ECONOMICS,033,D2
9693008,064,HOME SCIENCE,056,C2
9693008,500,WORK EXPERIENCE,---,B1
9693008,502,PHY & HEALTH EDUCA,---,C1
9693008,503,GENERAL STUDIES,---,C1
9693008,Additional Subject
9693008,048,PHYSICAL EDUCATION,046,D2
9693008,"",Result: PASS,"",""
9693009,301,ENGLISH CORE,035,D2
9693009,002,HINDI ELECTIVE,056,C1
9693009,027,HISTORY,045,C2
9693009,048,PHYSICAL EDUCATION,047,D2
9693009,064,HOME SCIENCE,059,C2
9693009,500,WORK EXPERIENCE,---,B2
9693009,502,PHY & HEALTH EDUCA,---,C1
9693009,503,GENERAL STUDIES,---,C1
9693009,Additional Subject
9693009,030,ECONOMICS,010 F,E
9693009,"",Result: PASS,"",""
9693010,301,ENGLISH CORE,034,D2
9693010,002,HINDI ELECTIVE,043,D1
9693010,027,HISTORY,043,C2
9693010,048,PHYSICAL EDUCATION,049,D2
9693010,064,HOME SCIENCE,061,C1
9693010,500,WORK EXPERIENCE,---,B2
9693010,502,PHY & HEALTH EDUCA,---,B2
9693010,503,GENERAL STUDIES,---,B2
9693010,Additional Subject
9693010,030,ECONOMICS,013 F,E
9693010,"",Result: PASS,"",""
9693011,301,ENGLISH CORE,043,D1
9693011,002,HINDI ELECTIVE,069,A2
9693011,027,HISTORY,053,B2
9693011,048,PHYSICAL EDUCATION,051,D2
9693011,064,HOME SCIENCE,070,B1
9693011,500,WORK EXPERIENCE,---,B1
9693011,502,PHY & HEALTH EDUCA,---,C1
9693011,503,GENERAL STUDIES,---,C1
9693011,Additional Subject
9693011,030,ECONOMICS,010 F,E
9693011,"",Result: PASS,"",""
9693012,301,ENGLISH CORE,010F,E
9693012,002,HINDI ELECTIVE,033,D2
9693012,027,HISTORY,039,D1
9693012,048,PHYSICAL EDUCATION,051,D2
9693012,064,HOME SCIENCE,052,D1
9693012,500,WORK EXPERIENCE,---,B1
9693012,502,PHY & HEALTH EDUCA,---,C1
9693012,503,GENERAL STUDIES,---,C1
9693012,Additional Subject
9693012,030,ECONOMICS,010 F,E
9693012,"",Result: COMP,"",""
9693013,301,ENGLISH CORE,036,D2
9693013,002,HINDI ELECTIVE,047,C2
9693013,027,HISTORY,044,C2
9693013,030,ECONOMICS,033,D2
9693013,064,HOME SCIENCE,061,C1
9693013,500,WORK EXPERIENCE,---,B2
9693013,502,PHY & HEALTH EDUCA,---,B2
9693013,503,GENERAL STUDIES,---,B2
9693013,Additional Subject
9693013,048,PHYSICAL EDUCATION,053,D2
9693013,"",Result: PASS,"",""
9693014,002,HINDI ELECTIVE,042,D2
9693014,027,HISTORY,039,D1
9693014,030,ECONOMICS,015F,E
9693014,048,PHYSICAL EDUCATION,047,D2
