9676000,002,HINDI ELECTIVE,055,C1
9676000,027,HISTORY,036,D2
9676000,028,POLITICAL SCIENCE,052,B2
9676000,030,ECONOMICS,033,D2
9676000,048,PHYSICAL EDUCATION,058,D1
9676000,500,WORK EXPERIENCE,---,B2
9676000,502,PHY & HEALTH EDUCA,---,A2
9676000,503,GENERAL STUDIES,---,C1
9676000,Additional Subject
9676000,301,ENGLISH CORE,011 F,E
9676000,"",Result: PASS,"",""
9676001,301,ENGLISH CORE,059,C2
9676001,027,HISTORY,045,C2
9676001,028,POLITICAL SCIENCE,068,A2
9676001,030,ECONOMICS,033,D2
9676001,048,PHYSICAL EDUCATION,053,D2
9676001,500,WORK EXPERIENCE,---,B2
9676001,502,PHY & HEALTH EDUCA,---,A2
9676001,503,GENERAL STUDIES,---,D2
9676001,Additional Subject
9676001,002,HINDI ELECTIVE,062,B1
9676001,"",Result: PASS,"",""
9676002,302,HINDI CORE,048,D1
9676002,027,HISTORY,021F,E
9676002,028,POLITICAL SCIENCE,060,B1
9676002,030,ECONOMICS,018F,E
9676002,048,PHYSICAL EDUCATION,043FT,E
9676002,500,WORK EXPERIENCE,---,B1
9676002,502,PHY & HEALTH EDUCA,---,B1
9676002,503,GENERAL STUDIES,---,A1
9676002,Additional Subject
9676002,029,GEOGRAPHY,034 FT,E
9676002,"",Result: FAIL,"",""
9676003,301,ENGLISH CORE,033,D2
9676003,002,HINDI ELECTIVE,046,D1
9676003,027,HISTORY,040,D1
9676003,028,POLITICAL SCIENCE,051,B2
9676003,048,PHYSICAL EDUCATION,053,D2
9676003,500,WORK EXPERIENCE,---,D1
9676003,502,PHY & HEALTH EDUCA,---,A1
9676003,503,GENERAL STUDIES,---,B2
9676003,Additional Subject
9676003,030,ECONOMICS,039,D1
9676003,"",Result: PASS,"",""
9676004,301,ENGLISH CORE,043,D1
9676004,002,HINDI ELECTIVE,048,C2
9676004,027,HISTORY,043,C2
9676004,028,POLITICAL SCIENCE,049,C1
9676004,048,PHYSICAL EDUCATION,052,D2
9676004,500,WORK EXPERIENCE,---,D1
9676004,502,PHY & HEALTH EDUCA,---,A1
9676004,503,GENERAL STUDIES,---,D2
9676004,Additional Subject
