9621000,301,ENGLISH CORE,050,D1
9621000,030,ECONOMICS,039,D1
9621000,041,MATHEMATICS,065,B2
9621000,054,BUSINESS STUDIES,055,C2
9621000,055,ACCOUNTANCY,068,B2
9621000,500,WORK EXPERIENCE,---,C1
9621000,502,PHY & HEALTH EDUCA,---,B1
9621000,503,GENERAL STUDIES,---,B2
9621000,Additional Subject
9621000,048,PHYSICAL EDUCATION,053,D2
9621000,"",Result: PASS,"",""
9621001,301,ENGLISH CORE,043,D1
9621001,030,ECONOMICS,052,C1
9621001,041,MATHEMATICS,037,D1
9621001,054,BUSINESS STUDIES,038,D2
9621001,055,ACCOUNTANCY,046,D1
9621001,500,WORK EXPERIENCE,---,B1
9621001,502,PHY & HEALTH EDUCA,---,B1
9621001,503,GENERAL STUDIES,---,B2
9621001,Additional Subject
9621001,048,PHYSICAL EDUCATION,064,C2
9621001,"",Result: PASS,"",""
9621002,301,ENGLISH CORE,046,D1
9621002,030,ECONOMICS,033,D2
9621002,041,MATHEMATICS,034,D2
9621002,048,PHYSICAL EDUCATION,050,D2
9621002,055,ACCOUNTANCY,048,D1
9621002,500,WORK EXPERIENCE,---,A2
9621002,502,PHY & HEALTH EDUCA,---,B2
9621002,503,GENERAL STUDIES,---,C2
9621002,Additional Subject
9621002,054,BUSINESS STUDIES,021 FT,E
9621002,"",Result: PASS,"",""
9621003,301,ENGLISH CORE,043,D1
9621003,030,ECONOMICS,056,B2
9621003,041,MATHEMATICS,054,C1
9621003,054,BUSINESS STUDIES,037,D2
9621003,055,ACCOUNTANCY,063,B2
9621003,500,WORK EXPERIENCE,---,B2
9621003,502,PHY & HEALTH EDUCA,---,C2
9621003,503,GENERAL STUDIES,---,B2
9621003,Additional Subject
9621003,048,PHYSICAL EDUCATION,046,D2
9621003,"",Result: PASS,"",""
9621004,301,ENGLISH CORE,044,D1
9621004,030,ECONOMICS,033,D2
9621004,041,MATHEMATICS,048,C2
9621004,054,BUSINESS STUDIES,037,D2
