9727000,301,ENGLISH CORE,043,D1,false
9727000,002,HINDI ELECTIVE,051,C2,false
9727000,027,HISTORY,051,B2,false
9727000,028,POLITICAL SCIENCE,061,B1,false
9727000,030,ECONOMICS,040,D1,false
9727000,500,WORK EXPERIENCE,---,C1,false
9727000,503,GENERAL STUDIES,---,A2,false
9727000,502,PHY & HEALTH EDUCA,---,B2,false
9727000,048,PHYSICAL EDUCATION,094,A1,true
9727000,"",Result: PASS,"","",true
9727001,301,ENGLISH CORE,048,D1,false
9727001,002,HINDI ELECTIVE,057,B2,false
9727001,027,HISTORY,058,B1,false
9727001,028,POLITICAL SCIENCE,076,A2,false
9727001,030,ECONOMICS,033,D2,false
9727001,500,WORK EXPERIENCE,---,A1,false
9727001,503,GENERAL STUDIES,---,A1,false
9727001,502,PHY & HEALTH EDUCA,---,A2,false
9727001,048,PHYSICAL EDUCATION,073,B2,true
9727001,"",Result: PASS,"","",true
9727002,301,ENGLISH CORE,033,D2,false
9727002,002,HINDI ELECTIVE,071,A2,false
9727002,027,HISTORY,058,B1,false
9727002,028,POLITICAL SCIENCE,050,C1,false
9727002,030,ECONOMICS,033,D2,false
9727002,500,WORK EXPERIENCE,---,A1,false
9727002,503,GENERAL STUDIES,---,A1,false
9727002,502,PHY & HEALTH EDUCA,---,B1,false
9727002,048,PHYSICAL EDUCATION,083,A2,true
9727002,"",Result: PASS,"","",true
9727003,301,ENGLISH CORE,045,D1,false
9727003,002,HINDI ELECTIVE,062,B1,false
9727003,027,HISTORY,046,C1,false
9727003,028,POLITICAL SCIENCE,054,B2,false
9727003,030,ECONOMICS,040,D1,false
9727003,500,WORK EXPERIENCE,---,A1,false
9727003,503,GENERAL STUDIES,---,A2,false
9727003,502,PHY & HEALTH EDUCA,---,C2,false
9727003,048,PHYSICAL EDUCATION,086,A2,true
9727003,"",Result: PASS,"","",true
9727004,002,HINDI ELECTIVE,034,D2,false
9727004,027,HISTORY,036,D2,false
9727004,028,POLITICAL SCIENCE,044,C2,false
9727004,030,ECONOMICS,015F,E,false
9727004,048,PHYSICAL EDUCATION,050,D2,false
9727004,500,WORK EXPERIENCE,---,A2,false
9727004,503,GENERAL STUDIES,---,B2,false
9727004,502,PHY & HEALTH EDUCA,---,D2,false
9727004,301,ENGLISH CORE,009 F,E,true
9727004,"",Result: COMP,"","",true
9727005,002,HINDI ELECTIVE,055,C1,false
9727005,027,HISTORY,042,C2,false
9727005,028,POLITICAL SCIENCE,035,D1,false
9727005,030,ECONOMICS,033,D2,false
9727005,048,PHYSICAL EDUCATION,055,D2,false
9727005,500,WORK EXPERIENCE,---,B2,false
9727005,503,GENERAL STUDIES,---,C1,false
9727005,502,PHY & HEALTH EDUCA,---,C2,false
9727005,301,ENGLISH CORE,008 F,E,true
9727005,"",Result: PASS,"","",true
9727006,301,ENGLISH CORE,033,D2,false
9727006,002,HINDI ELECTIVE,046,D1,false
9727006,027,HISTORY,038,D1,false
9727006,028,POLITICAL SCIENCE,044,C2,false
9727006,048,PHYSICAL EDUCATION,056,D1,false
9727006,500,WORK EXPERIENCE,---,A2,false
9727006,503,GENERAL STUDIES,---,D1,false
9727006,502,PHY & HEALTH EDUCA,---,C1,false
9727006,030,ECONOMICS,019 F,E,true
9727006,"",Result: PASS,"","",true
9727007,301,ENGLISH CORE,043,D1,false
9727007,002,HINDI ELECTIVE,046,D1,false
9727007,027,HISTORY,062,A2,false
9727007,028,POLITICAL SCIENCE,059,B1,false
9727007,030,ECONOMICS,033,D2,false
9727007,500,WORK EXPERIENCE,---,B1,false
9727007,503,GENERAL STUDIES,---,A2,false
9727007,502,PHY & HEALTH EDUCA,---,D1,false
9727007,048,PHYSICAL EDUCATION,057,D1,true
9727007,"",Result: PASS,"","",true
9727008,002,HINDI ELECTIVE,061,B2,false
9727008,027,HISTORY,037,D2,false
9727008,028,POLITICAL SCIENCE,056,B2,false
9727008,030,ECONOMICS,033,D2,false
9727008,048,PHYSICAL EDUCATION,058,D1,false
9727008,500,WORK EXPERIENCE,---,C1,false
9727008,503,GENERAL STUDIES,---,D1,false
9727008,502,PHY & HEALTH EDUCA,---,C1,false
9727008,301,ENGLISH CORE,010 F,E,true
9727008,"",Result: PASS,"","",true
9727009,301,ENGLISH CORE,043,D1,false
9727009,002,HINDI ELECTIVE,046,D1,false
9727009,027,HISTORY,054,B2,false
9727009,028,POLITICAL SCIENCE,045,C1,false
9727009,030,ECONOMICS,040,D1,false
9727009,500,WORK EXPERIENCE,---,C1,false
9727009,503,GENERAL STUDIES,---,D2,false
9727009,502,PHY & HEALTH EDUCA,---,D1,false
9727009,048,PHYSICAL EDUCATION,071,C1,true
9727009,"",Result: PASS,"","",true
9727010,301,ENGLISH CORE,035,D2,false
9727010,002,HINDI ELECTIVE,057,B2,false
9727010,027,HISTORY,040,D1,false
9727010,028,POLITICAL SCIENCE,047,C1,false
9727010,030,ECONOMICS,033,D2,false
9727010,500,WORK EXPERIENCE,---,B1,false
9727010,503,GENERAL STUDIES,---,A1,false
9727010,502,PHY & HEALTH EDUCA,---,A2,false
9727010,048,PHYSICAL EDUCATION,070,C1,true
9727010,"",Result: PASS,"","",true
9727011,301,ENGLISH CORE,033,D2,false
9727011,002,HINDI ELECTIVE,069,A2,false
9727011,027,HISTORY,041,D1,false
9727011,028,POLITICAL SCIENCE,044,C2,false
9727011,030,ECONOMICS,033,D2,false
9727011,500,WORK EXPERIENCE,---,B2,false
9727011,503,GENERAL STUDIES,---,C2,false
9727011,502,PHY & HEALTH EDUCA,---,B1,false
9727011,048,PHYSICAL EDUCATION,060,D1,true
9727011,"",Result: PASS,"","",true
9727012,301,ENGLISH CORE,044,D1,false
9727012,002,HINDI ELECTIVE,059,B2,false
9727012,027,HISTORY,059,B1,false
9727012,028,POLITICAL SCIENCE,074,A2,false
9727012,030,ECONOMICS,041,C2,false
9727012,500,WORK EXPERIENCE,---,C2,false
9727012,503,GENERAL STUDIES,---,C2,false
9727012,502,PHY & HEALTH EDUCA,---,D1,false
9727012,048,PHYSICAL EDUCATION,073,B2,true
9727012,"",Result: PASS,"","",true
9727013,301,ENGLISH CORE,043,D1,false
9727013,002,HINDI ELECTIVE,063,B1,false
9727013,027,HISTORY,049,C1,false
9727013,028,POLITICAL SCIENCE,053,B2,false
9727013,030,ECONOMICS,033,D2,false
9727013,500,WORK EXPERIENCE,---,C2,false
9727013,503,GENERAL STUDIES,---,B2,false
9727013,502,PHY & HEALTH EDUCA,---,B2,false
9727013,048,PHYSICAL EDUCATION,056,D1,true
9727013,"",Result: PASS,"","",true
9727014,301,ENGLISH CORE,033,D2,false
9727014,002,HINDI ELECTIVE,074,A2,false
9727014,027,HISTORY,037,D2,false
9727014,028,POLITICAL SCIENCE,057,B2,false
9727014,030,ECONOMICS,033,D2,false
9727014,500,WORK EXPERIENCE,---,B2,false
9727014,503,GENERAL STUDIES,---,B1,false
9727014,502,PHY & HEALTH EDUCA,---,A1,false
9727014,048,PHYSICAL EDUCATION,053,D2,true
9727014,"",Result: PASS,"","",true
9727015,301,ENGLISH CORE,051,D1,false
9727015,002,HINDI ELECTIVE,071,A2,false
9727015,027,HISTORY,052,B2,false
9727015,028,POLITICAL SCIENCE,075,A2,false
9727015,030,ECONOMICS,054,B2,false
9727015,500,WORK EXPERIENCE,---,C1,false
9727015,503,GENERAL STUDIES,---,C2,false
9727015,502,PHY & HEALTH EDUCA,---,A2,false
9727015,048,PHYSICAL EDUCATION,083,A2,true
9727015,"",Result: PASS,"","",true
9727016,301,ENGLISH CORE,033,D2,false
9727016,002,HINDI ELECTIVE,055,C1,false
9727016,027,HISTORY,036,D2,false
9727016,028,POLITICAL SCIENCE,049,C1,false
9727016,030,ECONOMICS,039,D1,false
9727016,500,WORK EXPERIENCE,---,B1,false
9727016,503,GENERAL STUDIES,---,C2,false
9727016,502,PHY & HEALTH EDUCA,---,C2,false
9727016,048,PHYSICAL EDUCATION,071,C1,true
9727016,"",Result: PASS,"","",true
9727017,301,ENGLISH CORE,033,D2,false
9727017,002,HINDI ELECTIVE,084,A1,false
9727017,027,HISTORY,043,C2,false
9727017,028,POLITICAL SCIENCE,063,B1,false
9727017,030,ECONOMICS,039,D1,false
9727017,500,WORK EXPERIENCE,---,C1,false
9727017,502,PHY & HEALTH EDUCA,---,C1,false
9727017,503,GENERAL STUDIES,---,C1,false
9727017,048,PHYSICAL EDUCATION,065,C2,true
9727017,"",Result: PASS,"","",true
9727018,301,ENGLISH CORE,051,D1,false
9727018,002,HINDI ELECTIVE,079,A1,false
9727018,027,HISTORY,068,A2,false
9727018,028,POLITICAL SCIENCE,078,A2,false
9727018,030,ECONOMICS,056,B2,false
9727018,500,WORK EXPERIENCE,---,A2,false
9727018,503,GENERAL STUDIES,---,B2,false
9727018,502,PHY & HEALTH EDUCA,---,C2,false
9727018,048,PHYSICAL EDUCATION,080,B1,true
9727018,"",Result: PASS,"","",true
9727019,301,ENGLISH CORE,033,D2,false
9727019,002,HINDI ELECTIVE,054,C1,false
9727019,027,HISTORY,037,D2,false
9727019,028,POLITICAL SCIENCE,054,B2,false
9727019,030,ECONOMICS,039,D1,false
9727019,500,WORK EXPERIENCE,---,A2,false
9727019,503,GENERAL STUDIES,---,A1,false
9727019,502,PHY & HEALTH EDUCA,---,A1,false
9727019,048,PHYSICAL EDUCATION,070,C1,true
9727019,"",Result: PASS,"","",true
9727020,301,ENGLISH CORE,044,D1,false
9727020,002,HINDI ELECTIVE,084,A1,false
9727020,027,HISTORY,050,B2,false
9727020,028,POLITICAL SCIENCE,058,B1,false
9727020,030,ECONOMICS,033,D2,false
9727020,500,WORK EXPERIENCE,---,A2,false
9727020,503,GENERAL STUDIES,---,B1,false
9727020,502,PHY & HEALTH EDUCA,---,A2,false
9727020,048,PHYSICAL EDUCATION,074,B2,true
9727020,"",Result: PASS,"","",true
9727021,301,ENGLISH CORE,044,D1,false
9727021,002,HINDI ELECTIVE,073,A2,false
9727021,027,HISTORY,080,A1,false
9727021,028,POLITICAL SCIENCE,076,A2,false
9727021,030,ECONOMICS,064,B1,false
9727021,500,WORK EXPERIENCE,---,A2,false
9727021,503,GENERAL STUDIES,---,A2,false
9727021,502,PHY & HEALTH EDUCA,---,B1,false
9727021,048,PHYSICAL EDUCATION,093,A1,true
9727021,"",Result: PASS,"","",true
9727022,301,ENGLISH CORE,033,D2,false
9727022,002,HINDI ELECTIVE,045,D1,false
9727022,027,HISTORY,038,D1,false
9727022,028,POLITICAL SCIENCE,033,D2,false
9727022,030,ECONOMICS,033,D2,false
9727022,500,WORK EXPERIENCE,---,C1,false
9727022,503,GENERAL STUDIES,---,A1,false
9727022,502,PHY & HEALTH EDUCA,---,B1,false
9727022,048,PHYSICAL EDUCATION,067,C1,true
9727022,"",Result: PASS,"","",true
9727023,301,ENGLISH CORE,043,D1,false
9727023,002,HINDI ELECTIVE,079,A1,false
9727023,027,HISTORY,040,D1,false
9727023,028,POLITICAL SCIENCE,050,C1,false
9727023,030,ECONOMICS,033,D2,false
9727023,500,WORK EXPERIENCE,---,C1,false
9727023,503,GENERAL STUDIES,---,A2,false
9727023,502,PHY & HEALTH EDUCA,---,D2,false
9727023,048,PHYSICAL EDUCATION,064,C2,true
9727023,"",Result: PASS,"","",true
9727024,301,ENGLISH CORE,033,D2,false
9727024,002,HINDI ELECTIVE,054,C1,false
9727024,027,HISTORY,050,B2,false
9727024,028,POLITICAL SCIENCE,045,C1,false
9727024,030,ECONOMICS,039,D1,false
9727024,500,WORK EXPERIENCE,---,A1,false
9727024,503,GENERAL STUDIES,---,B2,false
9727024,502,PHY & HEALTH EDUCA,---,A1,false
9727024,048,PHYSICAL EDUCATION,072,B2,true
9727024,"",Result: PASS,"","",true
9727025,301,ENGLISH CORE,033,D2,false
9727025,002,HINDI ELECTIVE,053,C1,false
9727025,027,HISTORY,036,D2,false
9727025,028,POLITICAL SCIENCE,033,D2,false
9727025,030,ECONOMICS,039,D1,false
9727025,500,WORK EXPERIENCE,---,C2,false
9727025,503,GENERAL STUDIES,---,C2,false
9727025,502,PHY & HEALTH EDUCA,---,C2,false
9727025,048,PHYSICAL EDUCATION,062,C2,true
9727025,"",Result: PASS,"","",true
9727026,301,ENGLISH CORE,036,D2,false
9727026,002,HINDI ELECTIVE,069,A2,false
9727026,027,HISTORY,045,C2,false
9727026,028,POLITICAL SCIENCE,051,B2,false
9727026,030,ECONOMICS,033,D2,false
9727026,500,WORK EXPERIENCE,---,A1,false
9727026,503,GENERAL STUDIES,---,B1,false
9727026,502,PHY & HEALTH EDUCA,---,A2,false
9727026,048,PHYSICAL EDUCATION,068,C1,true
9727026,"",Result: PASS,"","",true
9727027,301,ENGLISH CORE,033,D2,false
9727027,002,HINDI ELECTIVE,046,D1,false
9727027,027,HISTORY,047,C1,false
9727027,028,POLITICAL SCIENCE,057,B2,false
9727027,048,PHYSICAL EDUCATION,069,C1,false
9727027,500,WORK EXPERIENCE,---,B1,false
9727027,503,GENERAL STUDIES,---,D1,false
9727027,502,PHY & HEALTH EDUCA,---,C1,false
9727027,030,ECONOMICS,014 F,E,true
9727027,"",Result: PASS,"","",true
9727028,002,HINDI ELECTIVE,069,A2,false
9727028,027,HISTORY,057,B1,false
9727028,028,POLITICAL SCIENCE,068,A2,false
9727028,030,ECONOMICS,033,D2,false
9727028,048,PHYSICAL EDUCATION,071,C1,false
9727028,500,WORK EXPERIENCE,---,B2,false
9727028,503,GENERAL STUDIES,---,B2,false
9727028,502,PHY & HEALTH EDUCA,---,B1,false
9727028,301,ENGLISH CORE,011 F,E,true
9727028,"",Result: PASS,"","",true
9727029,301,ENGLISH CORE,036,D2,false
9727029,002,HINDI ELECTIVE,086,A1,false
9727029,027,HISTORY,057,B1,false
9727029,028,POLITICAL SCIENCE,081,A1,false
