9732000,301,ENGLISH CORE,009F,E
9732000,002,HINDI ELECTIVE,049,C2
9732000,028,POLITICAL SCIENCE,033,D2
9732000,029,GEOGRAPHY,052,D1
9732000,048,PHYSICAL EDUCATION,052,D2
9732000,500,WORK EXPERIENCE,---,B2
9732000,502,PHY & HEALTH EDUCA,---,B2
9732000,503,GENERAL STUDIES,---,B2
9732000,Additional Subject
9732000,030,ECONOMICS,008 F,E
9732000,"",Result: COMP,"",""
9732001,301,ENGLISH CORE,033,D2
9732001,002,HINDI ELECTIVE,054,C1
9732001,028,POLITICAL SCIENCE,044,C2
9732001,029,GEOGRAPHY,054,D1
9732001,030,ECONOMICS,039,D1
9732001,500,WORK EXPERIENCE,---,B1
9732001,502,PHY & HEALTH EDUCA,---,B1
9732001,503,GENERAL STUDIES,---,B1
9732001,Additional Subject
9732001,048,PHYSICAL EDUCATION,064,C2
9732001,"",Result: PASS,"",""
9732002,301,ENGLISH CORE,045,D1
9732002,002,HINDI ELECTIVE,057,B2
9732002,028,POLITICAL SCIENCE,063,B1
9732002,029,GEOGRAPHY,061,C1
9732002,030,ECONOMICS,033,D2
9732002,500,WORK EXPERIENCE,---,D2
9732002,502,PHY & HEALTH EDUCA,---,D2
9732002,503,GENERAL STUDIES,---,D2
9732002,Additional Subject
9732002,048,PHYSICAL EDUCATION,063,C2
9732002,"",Result: PASS,"",""
9732003,301,ENGLISH CORE,033,D2
9732003,002,HINDI ELECTIVE,060,B2
9732003,028,POLITICAL SCIENCE,044,C2
9732003,029,GEOGRAPHY,062,C1
9732003,030,ECONOMICS,039,D1
9732003,500,WORK EXPERIENCE,---,D2
9732003,502,PHY & HEALTH EDUCA,---,D2
9732003,503,GENERAL STUDIES,---,D2
9732003,Additional Subject
9732003,048,PHYSICAL EDUCATION,053,D2
9732003,"",Result: PASS,"",""
9732004,301,ENGLISH CORE,033,D2
9732004,002,HINDI ELECTIVE,045,D1
9732004,028,POLITICAL SCIENCE,044,C2
9732004,029,GEOGRAPHY,054,D1
9732004,030,ECONOMICS,039,D1
9732004,500,WORK EXPERIENCE,---,B1
9732004,502,PHY & HEALTH EDUCA,---,B1
9732004,501,GEN FOUND COURSE,---,B1
9732004,Additional Subject
9732004,048,PHYSICAL EDUCATION,050,D2
9732004,"",Result: PASS,"",""
9732005,002,HINDI ELECTIVE,044,D1
9732005,028,POLITICAL SCIENCE,044,C2
9732005,029,GEOGRAPHY,047,D2
9732005,030,ECONOMICS,012F,E
9732005,048,PHYSICAL EDUCATION,054,D2
9732005,500,WORK EXPERIENCE,---,B1
9732005,502,PHY & HEALTH EDUCA,---,B1
9732005,503,GENERAL STUDIES,---,B1
9732005,Additional Subject
9732005,301,ENGLISH CORE,008 F,E
9732005,"",Result: COMP,"",""
9732006,301,ENGLISH CORE,013F,E
9732006,002,HINDI ELECTIVE,018F,E
9732006,028,POLITICAL SCIENCE,019F,E
9732006,029,GEOGRAPHY,052,D1
9732006,030,ECONOMICS,008F,E
9732006,500,WORK EXPERIENCE,---,C2
9732006,502,PHY & HEALTH EDUCA,---,C2
9732006,503,GENERAL STUDIES,---,C2
9732006,Additional Subject
9732006,048,PHYSICAL EDUCATION,041 FT,E
9732006,"",Result: FAIL,"",""
9732007,301,ENGLISH CORE,033,D2
9732007,002,HINDI ELECTIVE,067,B1
9732007,028,POLITICAL SCIENCE,071,A2
9732007,029,GEOGRAPHY,070,B1
9732007,030,ECONOMICS,045,C2
9732007,500,WORK EXPERIENCE,---,D1
9732007,502,PHY & HEALTH EDUCA,---,D1
9732007,503,GENERAL STUDIES,---,D1
9732007,Additional Subject
9732007,048,PHYSICAL EDUCATION,063,C2
9732007,"",Result: PASS,"",""
9732008,002,HINDI ELECTIVE,033,D2
9732008,028,POLITICAL SCIENCE,036,D1
9732008,029,GEOGRAPHY,054,D1
9732008,030,ECONOMICS,015F,E
9732008,048,PHYSICAL EDUCATION,049,D2
9732008,500,WORK EXPERIENCE,---,B1
9732008,502,PHY & HEALTH EDUCA,---,B1
9732008,503,GENERAL STUDIES,---,B1
9732008,Additional Subject
9732008,301,ENGLISH CORE,011 F,E
9732008,"",Result: COMP,"",""
9732009,002,HINDI ELECTIVE,047,C2
9732009,028,POLITICAL SCIENCE,044,C2
9732009,029,GEOGRAPHY,054,D1
9732009,030,ECONOMICS,033,D2
9732009,048,PHYSICAL EDUCATION,049,D2
9732009,500,WORK EXPERIENCE,---,C2
9732009,502,PHY & HEALTH EDUCA,---,C2
9732009,503,GENERAL STUDIES,---,C2
9732009,Additional Subject
9732009,301,ENGLISH CORE,008 F,E
9732009,"",Result: PASS,"",""
9732010,002,HINDI ELECTIVE,047,C2
9732010,028,POLITICAL SCIENCE,045,C1
9732010,029,GEOGRAPHY,054,D1
9732010,030,ECONOMICS,033,D2
9732010,048,PHYSICAL EDUCATION,049,D2
9732010,500,WORK EXPERIENCE,---,C1
9732010,502,PHY & HEALTH EDUCA,---,C1
9732010,503,GENERAL STUDIES,---,C1
9732010,Additional Subject
9732010,301,ENGLISH CORE,012 F,E
9732010,"",Result: PASS,"",""
9732011,301,ENGLISH CORE,033,D2
9732011,002,HINDI ELECTIVE,054,C1
9732011,028,POLITICAL SCIENCE,051,B2
9732011,029,GEOGRAPHY,059,C1
9732011,048,PHYSICAL EDUCATION,060,D1
9732011,500,WORK EXPERIENCE,---,C2
9732011,502,PHY & HEALTH EDUCA,---,C2
9732011,503,GENERAL STUDIES,---,C2
9732011,Additional Subject
9732011,030,ECONOMICS,014 F,E
9732011,"",Result: PASS,"",""
9732012,002,HINDI ELECTIVE,043,D1
9732012,028,POLITICAL SCIENCE,044,C2
9732012,029,GEOGRAPHY,053,D1
9732012,030,ECONOMICS,033,D2
9732012,048,PHYSICAL EDUCATION,051,D2
9732012,500,WORK EXPERIENCE,---,D1
9732012,502,PHY & HEALTH EDUCA,---,D1
9732012,503,GENERAL STUDIES,---,D1
9732012,Additional Subject
9732012,301,ENGLISH CORE,013 F,E
9732012,"",Result: PASS,"",""
9732013,301,ENGLISH CORE,033,D2
9732013,002,HINDI ELECTIVE,059,B2
9732013,028,POLITICAL SCIENCE,049,C1
9732013,029,GEOGRAPHY,061,C1
9732013,030,ECONOMICS,042,C2
9732013,500,WORK EXPERIENCE,---,C1
9732013,502,PHY & HEALTH EDUCA,---,C1
9732013,503,GENERAL STUDIES,---,C1
9732013,Additional Subject
9732013,048,PHYSICAL EDUCATION,054,D2
9732013,"",Result: PASS,"",""
9732014,301,ENGLISH CORE,033,D2
9732014,002,HINDI ELECTIVE,042,D2
9732014,028,POLITICAL SCIENCE,052,B2
9732014,029,GEOGRAPHY,055,C2
9732014,048,PHYSICAL EDUCATION,058,D1
9732014,500,WORK EXPERIENCE,---,C1
9732014,502,PHY & HEALTH EDUCA,---,C1
9732014,503,GENERAL STUDIES,---,C1
