5645000,301,ENGLISH CORE,083,A2
5645000,302,HINDI CORE,093,A1
5645000,041,MATHEMATICS,043,D1
5645000,042,PHYSICS,071,B1
5645000,043,CHEMISTRY,056,D1
5645000,500,WORK EXPERIENCE,---,B1
5645000,502,PHY & HEALTH EDUCA,---,A1
5645000,503,GENERAL STUDIES,---,A2
5645000,Additional Subject
5645000,048,PHYSICAL EDUCATION,059,D1
5645000,"",Result: PASS,"",""
5645001,301,ENGLISH CORE,079,B1
5645001,302,HINDI CORE,074,B2
5645001,041,MATHEMATICS,050,C1
5645001,042,PHYSICS,052,D1
5645001,043,CHEMISTRY,054,D1
5645001,500,WORK EXPERIENCE,---,A1
5645001,502,PHY & HEALTH EDUCA,---,B1
5645001,503,GENERAL STUDIES,---,B2
5645001,Additional Subject
5645001,048,PHYSICAL EDUCATION,052,D2
5645001,"",Result: PASS,"",""
5645002,301,ENGLISH CORE,069,B2
5645002,302,HINDI CORE,071,B2
5645002,041,MATHEMATICS,049,C1
5645002,042,PHYSICS,053,D1
5645002,043,CHEMISTRY,056,D1
5645002,500,WORK EXPERIENCE,---,A2
5645002,502,PHY & HEALTH EDUCA,---,B1
5645002,503,GENERAL STUDIES,---,B2
5645002,Additional Subject
5645002,048,PHYSICAL EDUCATION,059,D1
5645002,"",Result: PASS,"",""
5645003,301,ENGLISH CORE,064,C1
5645003,302,HINDI CORE,088,A1
5645003,041,MATHEMATICS,043,D1
5645003,042,PHYSICS,051,D2
5645003,043,CHEMISTRY,050,D2
5645003,500,WORK EXPERIENCE,---,B1
5645003,502,PHY & HEALTH EDUCA,---,A1
5645003,503,GENERAL STUDIES,---,A2
5645003,Additional Subject
5645003,048,PHYSICAL EDUCATION,053,D2
5645003,"",Result: PASS,"",""
5645004,301,ENGLISH CORE,061,C1
5645004,302,HINDI CORE,075,B2
5645004,041,MATHEMATICS,001F,E
5645004,042,PHYSICS,034FT,E
5645004,043,CHEMISTRY,032FT,E
5645004,500,WORK EXPERIENCE,---,B1
5645004,502,PHY & HEALTH EDUCA,---,A1
5645004,503,GENERAL STUDIES,---,B2
5645004,Additional Subject
5645004,048,PHYSICAL EDUCATION,042 FT,E
5645004,"",Result: FAIL,"",""
5645005,301,ENGLISH CORE,078,B1
5645005,302,HINDI CORE,048,D1
5645005,041,MATHEMATICS,001F,E
5645005,042,PHYSICS,030FT,E
5645005,043,CHEMISTRY,035FT,E
5645005,500,WORK EXPERIENCE,---,A1
5645005,502,PHY & HEALTH EDUCA,---,B1
5645005,503,GENERAL STUDIES,---,B2
5645005,Additional Subject
5645005,048,PHYSICAL EDUCATION,043 FT,E
5645005,"",Result: FAIL,"",""
5645006,301,ENGLISH CORE,065,C1
5645006,302,HINDI CORE,067,C1
5645006,041,MATHEMATICS,006F,E
5645006,042,PHYSICS,036FT,E
5645006,043,CHEMISTRY,033FT,E
5645006,500,WORK EXPERIENCE,---,B1
5645006,502,PHY & HEALTH EDUCA,---,B2
5645006,503,GENERAL STUDIES,---,A1
5645006,Additional Subject
5645006,048,PHYSICAL EDUCATION,045 FT,E
5645006,"",Result: FAIL,"",""
5645007,301,ENGLISH CORE,060,C2
5645007,302,HINDI CORE,058,C2
5645007,041,MATHEMATICS,006F,E
5645007,042,PHYSICS,030FT,E
5645007,043,CHEMISTRY,030FT,E
5645007,500,WORK EXPERIENCE,---,A1
5645007,502,PHY & HEALTH EDUCA,---,B1
5645007,503,GENERAL STUDIES,---,B2
5645007,Additional Subject
5645007,048,PHYSICAL EDUCATION,046 FT,E
5645007,"",Result: FAIL,"",""
5645008,301,ENGLISH CORE,068,C1
5645008,302,HINDI CORE,079,B1
5645008,041,MATHEMATICS,078,A2
5645008,042,PHYSICS,093,A1
5645008,043,CHEMISTRY,095,A1
5645008,500,WORK EXPERIENCE,---,B1
5645008,502,PHY & HEALTH EDUCA,---,A1
5645008,503,GENERAL STUDIES,---,B2
5645008,Additional Subject
5645008,048,PHYSICAL EDUCATION,072,B2
5645008,"",Result: PASS,"",""
5645009,301,ENGLISH CORE,068,C1
5645009,302,HINDI CORE,062,C2
5645009,041,MATHEMATICS,043,D1
5645009,042,PHYSICS,058,C2
5645009,043,CHEMISTRY,060,C2
5645009,500,WORK EXPERIENCE,---,A1
5645009,502,PHY & HEALTH EDUCA,---,B1
5645009,503,GENERAL STUDIES,---,B1
5645009,Additional Subject
5645009,048,PHYSICAL EDUCATION,051,D2
5645009,"",Result: PASS,"",""
5645010,301,ENGLISH CORE,078,B1
5645010,302,HINDI CORE,073,B2
5645010,041,MATHEMATICS,056,C1
5645010,042,PHYSICS,058,C2
5645010,043,CHEMISTRY,082,B1
5645010,500,WORK EXPERIENCE,---,A2
5645010,502,PHY & HEALTH EDUCA,---,B1
5645010,503,GENERAL STUDIES,---,A1
5645010,Additional Subject
5645010,048,PHYSICAL EDUCATION,071,C1
5645010,"",Result: PASS,"",""
5645011,301,ENGLISH CORE,046,D1
5645011,302,HINDI CORE,057,C2
5645011,041,MATHEMATICS,068,B1
5645011,042,PHYSICS,056,C2
5645011,043,CHEMISTRY,074,B2
5645011,500,WORK EXPERIENCE,---,B1
5645011,502,PHY & HEALTH EDUCA,---,A2
5645011,503,GENERAL STUDIES,---,B2
5645011,Additional Subject
5645011,048,PHYSICAL EDUCATION,063,C2
5645011,"",Result: PASS,"",""
5645012,301,ENGLISH CORE,067,C1
5645012,302,HINDI CORE,054,D1
